,Title,Console,Max_Players,Genres,Publisher,Review_Score,US_Sales,Used_Price,Release.Rating,Length.All.PlayStyles.Average,Length.All.PlayStyles.Leisure,Length.All.PlayStyles.Median,Length.All.PlayStyles.Polled,Length.All.PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main...Extras.Average,Length.Main...Extras.Leisure,Length.Main...Extras.Median,Length.Main...Extras.Polled,Length.Main...Extras.Rushed,Length.Main.Story.Average,Length.Main.Story.Leisure,Length.Main.Story.Median,Length.Main.Story.Polled,Length.Main.Story.Rushed,US_Sales_millions,YearReleased,Publishers,Genre,Sequel,Re.release,Lifecycle,LifecycleSq,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform,GBA,GCN,NDS,Wii,PS2,PS3,PSP,Xbox,X360,Action,Adventure,Educational,Racing,RPG,Simulation,Sports,Strategy,X2K,Acclaim,Activision,Atari,Capcom,Disney,Eidos,EA,Infograme,Konami,Microsoft,Midway,Namco,Nintendo,Rockstar,Sony,Sega,THQ,SquareEnix,Ubisoft,Adult,Anime,Arcade,Battlemech,Boardgame,Cards,Casino,Chess,Comics,Cyberpunk,Detective,Fighting,Flight,Gameshow,Helicoptor,HistoricalBattle,Horror,InteractiveFiction,InteractiveFictionGraphics,InteractiveMovie,Managerial,MartialArts,MedievalFantasy,Meditative,MentalTraining,Naval,Paddle,PersistentUniverse,Pinball,PostApocalyptic,Puzzle,RealTime,RhythmAction,SciFi,Shooter,Spy,Stealth,SurvivalHorror,Tank,Train,TurnBased,VideoBackdrop,VisualNovel,Ecology,Language,Geography,Graphics,Health,History,Maths,Music,PreSchool,Reading,Religion,Science,Sociology,Typing,AmericanFootball,Basketball,Baseball,Boxing,Bowling,Cricket,Fishing,Cycling,Golf,Hockey,Horse,Hunting,Motorcycle,OffRoad,Olympiad,Paintball,PingPong,Pool,Rugby,Sailing,Skateboarding,Snowboarding,Soccer,Surfing,Tennis,Tricks,Volleyball,Wakeboarding,Wrestling,FirstPerson,Platform,Isometric,SideScrolling,TopDown,ThirdPerson
301,Fantastic Four: Rise of the Silver Surfer,PlayStation 3,4,Action,2K,47,0.1,14.95,M,7.6,9.5,6.416666667,7,5.683333333,0,0,0,0,0,10.33333333,11.08333333,10,3,9.583333333,5.566666667,6.033333333,5.75,4,5.016666667,0.1,2007,2K Games,Action,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
302,Fantastic Four: Rise of the Silver Surfer,X360,4,Action,2K,45,0.08,14.95,E,7.6,9.5,6.416666667,7,5.683333333,0,0,0,0,0,10.33333333,11.08333333,10,3,9.583333333,5.566666667,6.033333333,5.75,4,5.016666667,0.08,2007,2K Games,Action,1,0,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303,Far Cry 2,PlayStation 3,1,Action,Ubisoft,85,0.43,19.95,T,26,78.25,23,235,15.25,40.4,64.76666667,39.31666667,32,27.16666667,29.15,79.78333333,26,110,18.78333333,17.31666667,28.56666667,17,93,11.56666667,0.43,2008,"Ubisoft Entertainment SA, Ubisoft, Inc.",Action,1,0,2,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
304,Far Cry 2,X360,1,Action,Ubisoft,85,0.73,19.95,T,26,78.25,23,235,15.25,40.4,64.76666667,39.31666667,32,27.16666667,29.15,79.78333333,26,110,18.78333333,17.31666667,28.56666667,17,93,11.56666667,0.73,2008,"Ubisoft Entertainment SA, Ubisoft, Inc.",Action,1,0,3,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
305,Far Cry: Instincts - Predator,X360,4,Action,Ubisoft,78,0.19,17.95,E,18.76666667,23.41666667,17.91666667,7,16.33333333,20,20,20,1,20,21.4,24.1,18,3,18.71666667,15.73333333,16.63333333,14.98333333,3,14.85,0.19,2006,"Ubisoft Entertainment SA, Ubisoft, Inc.",Action,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
306,Far Cry: Vengeance,Nintendo Wii,2,Action,Ubisoft,38,0.07,16.95,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,2006,"Ubisoft Entertainment SA, Ubisoft, Inc.",Action,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
307,Feel the Magic XY/XX,Nintendo DS,1,"Action,Adventure,Racing / Driving,Sports",Sega,75,0.16,8.95,T,2.9,3.8,3,9,2.316666667,0,0,0,0,0,3.1,3.15,3.1,2,3.05,2.85,3.783333333,2.983333333,7,2.3,0.16,2004,"SEGA Corporation, SEGA Europe Ltd.","Action, Adventure, Racing / Driving, Sports",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
308,Ferrari Challenge Trofeo Pirelli,PlayStation 3,1,Racing / Driving,,71,0.15,17.95,E,32,40,32,2,24,48,48,48,1,48,0,0,0,0,0,16,16,16,1,16,0.15,2008,"System 3 Software, Ltd.",Racing / Driving,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
309,Field Commander,Sony PSP,2,Strategy,"Sony,Ubisoft",77,0.16,14.95,T,13.88333333,14.43333333,13.88333333,2,13.31666667,0,0,0,0,0,0,0,0,0,0,13.88333333,14.43333333,13.88333333,2,13.31666667,0.16,2006,"Sony Online Entertainment Inc., Ubisoft Entertainment SA",Strategy,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310,FIFA Soccer,Sony PSP,1,Sports,EA,73,0.12,14.95,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,2005,"Electronic Arts, Inc.",Sports,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311,FIFA Street 2,Sony PSP,1,Sports,EA,58,0.07,17.95,T,25.71666667,33.91666667,20,6,20.91666667,31.78333333,38.03333333,30.36666667,3,25.53333333,20,20,20,1,20,19.5,19.75,19.5,2,19.25,0.07,2006,"Electronic Arts, Inc.",Sports,1,0,2,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
312,FIFA Street 3,PlayStation 3,1,Sports,EA,63,0.06,17.95,T,5.75,6.8,5.5,4,4.8,0,0,0,0,0,8,8,8,1,8,5,5.5,5,3,4.5,0.06,2008,"Electronic Arts, Inc.",Sports,1,0,2,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
313,FIFA Street 3,X360,4,Sports,EA,63,0.07,14.95,T,5.75,6.8,5.5,4,4.8,0,0,0,0,0,8,8,8,1,8,5,5.5,5,3,4.5,0.07,2008,"Electronic Arts, Inc.",Sports,1,0,3,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
314,Fight Night Round 3,PlayStation 3,2,"Action,Sports",EA,83,0.86,13.95,T,11.18333333,13.03333333,11,21,7.8,10.58333333,12.26666667,10.5,6,7.533333333,12.5,13.75,12.5,4,11.25,11.03333333,13,11,11,10,0.86,2006,"Electronic Arts, Inc.","Action, Sports",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315,Fight Night Round 3,Sony PSP,2,"Action,Simulation,Sports",EA,74,0.48,16.95,T,11.18333333,13.03333333,11,21,7.8,10.58333333,12.26666667,10.5,6,7.533333333,12.5,13.75,12.5,4,11.25,11.03333333,13,11,11,10,0.48,2006,"Electronic Arts, Inc.","Action, Simulation, Sports",1,0,2,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,Fight Night Round 3,X360,2,"Action,Sports",EA,86,1.4,14.95,E,11.18333333,13.03333333,11,21,7.8,10.58333333,12.26666667,10.5,6,7.533333333,12.5,13.75,12.5,4,11.25,11.03333333,13,11,11,10,1.4,2006,"Electronic Arts, Inc.","Action, Sports",1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
317,Final Fantasy Fables: Chocobo's Dungeon,Nintendo Wii,1,"Action,Role-Playing (RPG)",SquareEnix,76,0.09,17.95,M,28.16666667,39.45,25,9,23.78333333,38.65,45.48333333,38.65,2,31.81666667,29.21666667,31.41666667,31.88333333,3,27,22.13333333,23.43333333,21.16666667,4,21.31666667,0.09,2008,"Square Enix, Inc., Square Enix, Ltd.","Action, Role-Playing (RPG)",1,0,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
318,Final Fantasy Fables: Chocobo Tales,Nintendo DS,1,Action,SquareEnix,75,0.1,17.95,M,17.2,27.56666667,12.25,17,11.06666667,26.1,32.46666667,22.95,7,21.08333333,14.46666667,16.31666667,12,3,12.61666667,9.45,10.83333333,9.383333333,7,8.416666667,0.1,2007,"Square Enix, Inc., Square Enix, Ltd.",Action,1,0,3,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
319,Final Fantasy II,Sony PSP,1,Role-Playing (RPG),SquareEnix,63,0.31,17.95,E,29.93333333,64.48333333,28,151,21.08333333,45.45,72.38333333,44.13333333,19,31.65,33.08333333,45.86666667,30.43333333,41,25.11666667,25.26666667,41.78333333,25,91,19.16666667,0.31,2007,"Square Enix Co., Ltd., Square Enix, Ltd.",Role-Playing (RPG),1,1,3,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320,Final Fantasy III,Nintendo DS,1,Role-Playing (RPG),SquareEnix,77,0.86,17.95,E,51.06666667,98.15,44,849,30.96666667,89.7,118.6166667,87.26666667,130,69.73333333,52.95,87.43333333,48.8,466,36.43333333,27.71666667,44.05,25.9,253,20.6,0.86,2006,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",Role-Playing (RPG),1,1,2,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
321,Final Fantasy IV,Nintendo DS,1,Role-Playing (RPG),SquareEnix,85,0.48,17.95,T,38.33333333,61.35,35.38333333,152,24.83333333,55.65,68.25,52,16,42.7,40.03333333,62.73333333,39.21666667,76,29.96666667,31.55,50.06666667,31.08333333,60,22.06666667,0.48,2007,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",Role-Playing (RPG),1,1,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
322,Final Fantasy Tactics A2: Grimoire of the Rift,Nintendo DS,1,"Role-Playing (RPG),Strategy",SquareEnix,80,0.36,17.95,E,79.46666667,129.95,75,67,48.2,117.1666667,148.1833333,110.25,14,81.85,81.4,102.95,80,35,55.33333333,46.36666667,52.08333333,50,18,33.68333333,0.36,2007,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.","Role-Playing (RPG), Strategy",1,0,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
323,Final Fantasy Tactics,Sony PSP,1,"Role-Playing (RPG),Strategy",SquareEnix,88,0.44,17.95,M,58.16666667,102.0333333,50,113,33.75,87.48333333,112.8666667,84,21,67.86666667,65.06666667,105.3166667,56.2,45,43.33333333,38.48333333,64.11666667,38,47,25.81666667,0.44,2007,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.","Role-Playing (RPG), Strategy",1,1,3,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
324,Final Fantasy XI Online,X360,1,"Action,Role-Playing (RPG)",SquareEnix,66,0.18,4.95,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,2006,"Square Enix, Inc.","Action, Role-Playing (RPG)",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
325,Final Fantasy XII: Revenant Wings,Nintendo DS,1,"Role-Playing (RPG),Strategy",SquareEnix,81,0.33,19.95,T,38.55,67.38333333,30.98333333,41,27.38333333,54.41666667,76.53333333,51.71666667,10,39.18333333,34.4,51.21666667,30.5,25,27.11666667,29.36666667,34.86666667,30.1,6,24.86666667,0.33,2007,"ak tronic Software & Services GmbH, Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.","Role-Playing (RPG), Strategy",1,0,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
326,Final Fantasy,Sony PSP,1,Role-Playing (RPG),SquareEnix,67,0.35,17.95,T,22.4,41.1,20,344,13.9,34.81666667,46.95,33,39,25.45,25.01666667,42.5,23,129,17.25,17.71666667,35.55,16.95,176,11.96666667,0.35,2007,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",Role-Playing (RPG),0,1,3,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
327,Final Fantasy: Crystal Chronicles - Echoes of Time,Nintendo DS,1,Action,SquareEnix,75,0.11,24.95,T,17.93333333,23.31666667,18.36666667,17,14.45,27,27,27,1,27,22.6,25.63333333,22.96666667,4,19.38333333,15.61666667,17.83333333,15.7,12,13.2,0.11,2007,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",Action,1,0,3,9,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
328,Fire Emblem: Radiant Dawn,Nintendo Wii,1,"Role-Playing (RPG),Strategy",Nintendo,78,0.26,34.95,T,50.18333333,99.5,47.83333333,70,30.83333333,55.51666667,62.61666667,55,7,49.61666667,63.76666667,105.65,58.83333333,20,47.15,43,55.75,42,43,27.58333333,0.26,2007,"Nintendo Australia Pty., Ltd., Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH","Role-Playing (RPG), Strategy",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
329,Fire Emblem: Shadow Dragon,Nintendo DS,1,"Role-Playing (RPG),Strategy",Nintendo,81,0.25,19.95,M,23.31666667,36.86666667,21.85,71,16.86666667,36.88333333,40.11666667,34.5,6,34.26666667,26.1,38.16666667,24.3,16,18.68333333,20.75,26.68333333,20,49,15.76666667,0.25,2008,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH","Role-Playing (RPG), Strategy",1,0,4,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
